,start_type,end_type
42847,ADP,.
42848,VERB,.
42849,PRON,.
42850,.,.
42851,CONJ,.
42852,NOUN,.
42853,.,.
42854,CONJ,.
42855,.,.
42856,DET,.
42857,DET,.
42858,CONJ,.
42859,PRT,.
42860,DET,.
42861,PRON,.
42862,NOUN,.
42863,NOUN,.
42864,DET,.
42865,DET,.
42866,DET,.
42867,NUM,NUM
42868,.,.
42869,ADP,.
42870,DET,.
42871,NOUN,.
42872,PRT,.
42873,PRON,.
42874,DET,.
42875,.,.
42876,NUM,.
42877,ADP,.
42878,DET,.
42879,DET,.
42880,VERB,.
42881,ADP,.
42882,ADP,.
42883,NOUN,.
42884,DET,.
42885,DET,.
42886,CONJ,.
42887,DET,.
42888,ADP,.
42889,ADJ,.
42890,.,.
42891,NOUN,.
42892,DET,.
42893,PRON,.
42894,NOUN,.
42895,NOUN,.
42896,PRT,.
42897,DET,.
42898,DET,.
42899,ADV,.
42900,PRON,.
42901,.,.
42902,ADJ,NOUN
42903,VERB,.
42904,.,.
42905,PRT,.
42906,PRON,.
42907,ADP,.
42908,DET,.
42909,VERB,.
42910,.,.
42911,NOUN,.
42912,PRON,.
42913,PRT,.
42914,PRON,.
42915,PRON,.
42916,DET,.
42917,PRON,.
42918,DET,.
42919,ADP,.
42920,DET,.
42921,DET,.
42922,NOUN,.
42923,PRON,.
42924,NOUN,.
42925,PRT,.
42926,PRON,.
42927,.,.
42928,PRON,.
42929,NOUN,.
42930,PRON,.
42931,ADJ,.
42932,DET,.
42933,NOUN,.
42934,PRON,.
42935,PRON,.
42936,ADP,.
42937,PRON,.
42938,PRON,.
42939,ADP,.
42940,ADV,.
42941,DET,.
42942,PRON,.
42943,.,.
42944,PRON,.
42945,ADV,.
42946,PRON,.
42947,ADV,.
42948,ADP,.
42949,NOUN,.
42950,ADJ,.
42951,VERB,.
42952,NOUN,.
42953,ADP,.
42954,CONJ,.
42955,PRON,.
42956,.,.
42957,ADV,.
42958,ADV,.
42959,PRT,.
42960,ADJ,.
42961,NOUN,.
42962,VERB,.
42963,PRON,.
42964,DET,.
42965,.,.
42966,DET,.
42967,PRON,.
42968,DET,.
42969,DET,.
42970,DET,.
42971,NOUN,.
42972,VERB,NOUN
42973,ADV,.
42974,DET,.
42975,NOUN,.
42976,ADJ,.
42977,ADP,.
42978,.,.
42979,CONJ,.
42980,DET,.
42981,DET,.
42982,DET,.
42983,ADP,.
42984,PRON,.
42985,ADP,.
42986,ADV,.
42987,NOUN,.
42988,NOUN,.
42989,VERB,.
42990,PRON,.
42991,DET,.
42992,PRON,.
42993,VERB,.
42994,ADV,.
42995,PRT,.
42996,ADV,.
42997,DET,.
42998,DET,.
42999,.,.
43000,PRT,.
43001,DET,.
43002,DET,.
43003,PRON,.
43004,ADP,.
43005,NOUN,.
43006,DET,.
43007,PRON,.
43008,DET,.
43009,ADP,.
43010,ADV,.
43011,ADP,.
43012,ADP,.
43013,ADP,.
43014,DET,.
43015,PRON,.
43016,PRON,.
43017,DET,.
43018,ADP,.
43019,ADP,.
43020,DET,.
43021,VERB,.
43022,ADJ,.
43023,PRON,.
43024,.,.
43025,ADP,.
43026,DET,.
43027,PRT,.
43028,PRON,.
43029,.,.
43030,NOUN,.
43031,ADP,.
43032,ADV,.
43033,.,.
43034,DET,.
43035,ADJ,.
43036,NOUN,.
43037,DET,.
43038,DET,.
43039,DET,.
43040,PRT,.
43041,ADJ,.
43042,DET,.
43043,DET,.
43044,VERB,.
43045,.,.
43046,ADJ,.
43047,PRT,.
43048,DET,.
43049,PRON,.
43050,DET,.
43051,DET,.
43052,.,.
43053,ADV,.
43054,ADP,.
43055,NOUN,.
43056,NUM,.
43057,CONJ,.
43058,DET,.
43059,ADP,.
43060,DET,.
43061,ADP,.
43062,NOUN,.
43063,.,.
43064,CONJ,.
43065,ADV,.
43066,DET,.
43067,CONJ,.
43068,DET,.
43069,CONJ,.
43070,DET,.
43071,ADP,.
43072,ADP,.
43073,ADP,.
43074,.,.
43075,DET,.
43076,CONJ,.
43077,ADP,.
43078,CONJ,.
43079,.,.
43080,DET,.
43081,NOUN,.
43082,NOUN,.
43083,VERB,.
43084,DET,.
43085,DET,.
43086,DET,.
43087,PRON,.
43088,DET,.
43089,ADP,.
43090,PRON,.
43091,DET,.
43092,DET,.
43093,ADP,.
43094,VERB,.
43095,ADP,.
43096,DET,.
43097,ADV,.
43098,DET,.
43099,.,.
43100,NOUN,.
43101,DET,.
43102,.,.
43103,NOUN,.
43104,.,.
43105,ADP,.
43106,DET,.
43107,DET,.
43108,.,.
43109,DET,.
43110,NOUN,.
43111,PRON,.
43112,.,.
43113,ADP,.
43114,ADP,.
43115,PRT,.
43116,VERB,.
43117,PRON,.
43118,VERB,.
43119,.,.
43120,VERB,.
43121,DET,.
43122,CONJ,.
43123,PRT,.
43124,NOUN,.
43125,ADV,.
43126,ADV,.
43127,NOUN,.
43128,ADV,.
43129,DET,.
43130,VERB,.
43131,ADV,.
43132,.,.
43133,ADP,.
43134,VERB,.
43135,CONJ,.
43136,PRON,.
43137,DET,.
43138,DET,.
43139,PRON,.
43140,DET,.
43141,ADJ,NOUN
43142,.,.
43143,ADP,.
43144,DET,.
43145,PRON,.
43146,PRON,.
43147,ADV,.
43148,DET,.
43149,.,.
43150,.,.
43151,VERB,.
43152,VERB,.
43153,NUM,.
43154,NOUN,.
43155,NOUN,.
43156,DET,.
43157,ADP,.
43158,.,.
43159,ADV,.
43160,VERB,.
43161,PRT,.
43162,DET,.
43163,CONJ,.
43164,NOUN,.
43165,DET,.
43166,ADV,.
43167,ADV,.
43168,ADV,.
43169,ADV,.
43170,PRON,.
43171,ADP,.
43172,NUM,.
43173,ADV,.
43174,PRON,.
43175,CONJ,.
43176,ADV,.
43177,NUM,.
43178,NOUN,.
43179,DET,.
43180,NUM,.
43181,NOUN,.
43182,NOUN,.
43183,DET,.
43184,ADJ,.
43185,PRT,.
43186,DET,.
43187,VERB,.
43188,VERB,.
43189,DET,.
43190,.,.
43191,NOUN,.
43192,DET,.
43193,DET,.
43194,NOUN,.
43195,DET,.
43196,ADP,.
43197,ADJ,.
43198,ADV,.
43199,PRON,.
43200,PRON,.
43201,DET,.
43202,PRON,.
43203,.,.
43204,NUM,.
43205,DET,.
43206,NUM,.
43207,PRON,.
43208,PRON,.
43209,ADP,.
43210,PRON,.
43211,NOUN,.
43212,ADV,.
43213,CONJ,.
43214,ADV,.
43215,.,.
43216,PRON,.
43217,DET,.
43218,PRON,.
43219,.,.
43220,PRON,.
43221,DET,.
43222,VERB,.
43223,PRON,.
43224,NUM,NOUN
43225,.,.
43226,PRON,.
43227,.,.
43228,PRT,.
43229,ADV,.
43230,VERB,.
43231,DET,.
43232,NOUN,.
43233,NOUN,NOUN
43234,PRON,.
43235,DET,.
43236,PRT,.
43237,PRON,.
43238,ADV,.
43239,ADP,.
43240,PRON,.
43241,ADP,.
43242,PRON,.
43243,PRON,.
43244,DET,.
43245,NOUN,.
43246,PRON,.
43247,CONJ,.
43248,PRON,.
43249,ADP,.
43250,NOUN,.
43251,CONJ,.
43252,NOUN,.
43253,DET,.
43254,VERB,.
43255,DET,.
43256,PRON,.
43257,DET,.
43258,PRON,.
43259,PRON,.
43260,CONJ,.
43261,NUM,NUM
43262,DET,.
43263,DET,.
43264,DET,.
43265,VERB,.
43266,NUM,.
43267,.,.
43268,PRON,.
43269,ADJ,.
43270,PRON,.
43271,ADP,.
43272,NOUN,.
43273,ADV,.
43274,.,.
43275,.,.
43276,VERB,.
43277,DET,.
43278,ADV,.
43279,PRON,.
43280,DET,.
43281,NOUN,.
43282,PRT,.
43283,DET,.
43284,DET,.
43285,ADP,.
43286,ADJ,.
43287,NOUN,.
43288,ADP,.
43289,ADP,.
43290,PRON,.
43291,PRON,.
43292,CONJ,.
43293,PRON,.
43294,.,.
43295,NOUN,.
43296,PRON,.
43297,NUM,.
43298,DET,.
43299,DET,.
43300,DET,.
43301,.,.
43302,ADP,.
43303,NOUN,.
43304,DET,.
43305,ADJ,.
43306,ADP,.
43307,ADP,.
43308,DET,.
43309,PRON,.
43310,ADP,.
43311,DET,.
43312,NOUN,.
43313,ADP,.
43314,PRON,.
43315,ADP,.
43316,ADP,.
43317,NOUN,.
43318,PRON,.
43319,DET,.
43320,NOUN,.
43321,DET,.
43322,VERB,.
43323,CONJ,.
43324,PRON,.
43325,ADP,.
43326,PRON,.
43327,VERB,.
43328,DET,.
43329,ADP,.
43330,PRT,.
43331,DET,.
43332,DET,.
43333,ADJ,NOUN
43334,DET,.
43335,PRON,.
43336,PRON,.
43337,ADP,.
43338,DET,.
43339,CONJ,.
43340,ADV,.
43341,CONJ,.
43342,DET,.
43343,ADV,.
43344,DET,.
43345,PRON,.
43346,ADV,.
43347,ADP,.
43348,NOUN,.
43349,DET,.
43350,DET,.
43351,ADP,.
43352,PRON,.
43353,DET,.
43354,PRON,.
43355,PRT,.
43356,NOUN,.
43357,DET,.
43358,NOUN,.
43359,ADP,.
43360,DET,.
43361,DET,.
43362,CONJ,.
43363,VERB,.
43364,DET,.
43365,VERB,.
43366,VERB,.
43367,DET,.
43368,ADP,.
43369,.,.
43370,DET,.
43371,PRON,.
43372,PRON,.
43373,ADV,.
43374,PRON,.
43375,NOUN,.
43376,CONJ,.
43377,PRON,.
43378,DET,.
43379,.,.
43380,ADP,.
43381,DET,.
43382,DET,.
43383,NOUN,.
43384,ADV,.
43385,.,.
43386,PRON,.
43387,NUM,.
43388,DET,.
43389,ADV,.
43390,PRON,.
43391,PRON,.
43392,DET,.
43393,DET,.
43394,ADP,.
43395,PRON,.
43396,DET,.
43397,PRON,.
43398,NOUN,.
43399,CONJ,.
43400,PRON,.
43401,DET,.
43402,PRON,.
43403,DET,.
43404,.,.
43405,NOUN,.
43406,NOUN,NOUN
43407,DET,.
43408,NOUN,.
43409,DET,.
43410,NOUN,.
43411,DET,.
43412,PRON,.
43413,.,.
43414,DET,.
43415,ADP,.
43416,ADP,.
43417,NOUN,.
43418,DET,.
43419,VERB,.
43420,VERB,.
43421,PRON,.
43422,ADP,.
43423,CONJ,.
43424,DET,.
43425,ADP,.
43426,NOUN,.
43427,.,.
43428,DET,.
43429,NOUN,.
43430,DET,.
43431,PRON,.
43432,ADJ,.
43433,.,.
43434,DET,.
43435,VERB,.
43436,PRON,.
43437,PRON,.
43438,NOUN,.
43439,DET,.
43440,DET,.
43441,DET,.
43442,NOUN,.
43443,VERB,.
43444,.,.
43445,DET,.
43446,NOUN,.
43447,ADV,.
43448,ADV,.
43449,.,.
43450,DET,.
43451,CONJ,.
43452,ADP,.
43453,.,.
43454,PRON,.
43455,DET,.
43456,DET,.
43457,ADP,.
43458,ADJ,.
43459,.,.
43460,ADP,.
43461,PRT,.
43462,ADP,.
43463,ADP,.
43464,ADP,.
43465,NOUN,.
43466,PRON,.
43467,ADV,NOUN
43468,.,.
43469,PRON,.
43470,ADV,.
43471,NOUN,.
43472,DET,.
43473,ADP,.
43474,NOUN,.
43475,ADP,.
43476,DET,.
43477,PRON,.
43478,DET,.
43479,NOUN,.
43480,CONJ,.
43481,ADP,.
43482,DET,.
43483,DET,.
43484,PRON,.
43485,PRON,.
43486,PRON,.
43487,CONJ,.
43488,ADV,.
43489,ADP,.
43490,NOUN,.
43491,PRON,.
43492,ADP,.
43493,DET,.
43494,PRON,.
43495,NUM,.
43496,DET,.
43497,NOUN,.
43498,ADV,.
43499,NOUN,.
43500,PRON,.
43501,ADJ,.
43502,NOUN,.
43503,NOUN,.
43504,ADP,.
43505,DET,.
43506,PRON,.
43507,NOUN,NOUN
43508,ADJ,.
43509,DET,.
43510,DET,.
43511,NOUN,NOUN
43512,PRON,.
43513,ADP,.
43514,DET,.
43515,ADV,.
43516,DET,.
43517,ADV,.
43518,DET,.
43519,NOUN,.
43520,ADP,.
43521,PRT,.
43522,NUM,.
43523,DET,.
43524,ADJ,.
43525,VERB,.
43526,CONJ,.
43527,DET,.
43528,CONJ,.
43529,ADP,.
43530,ADV,.
43531,DET,.
43532,PRON,.
43533,DET,.
43534,NOUN,NOUN
43535,ADJ,.
43536,ADP,.
43537,.,.
43538,PRON,.
43539,DET,.
43540,CONJ,.
43541,PRT,.
43542,DET,.
43543,NOUN,.
43544,DET,.
43545,PRON,.
43546,DET,.
43547,ADJ,.
43548,DET,.
43549,NOUN,.
43550,DET,.
43551,DET,.
43552,ADP,.
43553,.,.
43554,PRON,.
43555,DET,.
43556,PRON,.
43557,DET,.
43558,ADP,.
43559,PRON,.
43560,ADJ,.
43561,CONJ,.
43562,PRON,.
43563,ADP,.
43564,ADP,.
43565,ADV,.
43566,CONJ,.
43567,ADJ,.
43568,PRON,.
43569,ADP,.
43570,ADV,.
43571,CONJ,.
43572,.,.
43573,ADP,.
43574,PRON,.
43575,PRON,.
43576,ADJ,.
43577,DET,.
43578,NOUN,.
43579,PRON,.
43580,PRON,.
43581,NOUN,.
43582,PRON,.
43583,PRON,.
43584,DET,.
43585,ADP,.
43586,DET,.
43587,ADP,.
43588,.,.
43589,PRON,.
43590,.,.
43591,ADJ,.
43592,NOUN,.
43593,ADP,.
43594,DET,.
43595,PRON,.
43596,DET,.
43597,ADV,.
43598,DET,.
43599,.,.
43600,DET,.
43601,DET,.
43602,PRON,.
43603,CONJ,.
43604,NOUN,.
43605,NUM,.
43606,PRON,.
43607,.,.
43608,NOUN,.
43609,DET,.
43610,.,.
43611,ADV,.
43612,DET,.
43613,NOUN,.
43614,PRON,.
43615,ADP,.
43616,NOUN,.
43617,.,.
43618,DET,.
43619,DET,.
43620,PRON,.
43621,DET,.
43622,ADV,.
43623,ADP,.
43624,DET,.
43625,PRT,.
43626,VERB,.
43627,PRON,.
43628,DET,.
43629,ADP,.
43630,VERB,.
43631,DET,.
43632,ADV,.
43633,.,.
43634,.,.
43635,.,.
43636,PRON,.
43637,NOUN,.
43638,DET,.
43639,ADP,.
43640,DET,.
43641,ADJ,.
43642,ADP,.
43643,PRON,.
43644,ADP,.
43645,PRON,.
43646,NUM,.
43647,DET,.
43648,VERB,NOUN
43649,PRT,.
43650,ADV,.
43651,NOUN,.
43652,.,.
43653,ADP,.
43654,NOUN,.
43655,ADV,.
43656,DET,.
43657,CONJ,.
43658,NOUN,.
43659,ADP,.
43660,NOUN,.
43661,PRT,.
43662,NUM,.
43663,PRON,.
43664,ADP,.
43665,NOUN,.
43666,ADP,.
43667,NOUN,.
43668,ADV,.
43669,NUM,.
43670,PRON,.
43671,CONJ,.
43672,DET,.
43673,DET,.
43674,CONJ,.
43675,ADP,.
43676,ADV,.
43677,DET,.
43678,ADV,.
43679,PRON,.
43680,DET,.
43681,.,.
43682,NOUN,VERB
43683,ADP,.
43684,NOUN,.
43685,DET,.
43686,VERB,.
43687,ADP,.
43688,ADJ,.
43689,VERB,.
43690,ADP,.
43691,CONJ,.
43692,DET,.
43693,DET,.
43694,ADV,.
43695,.,.
43696,ADV,.
43697,PRT,.
43698,NOUN,.
43699,NOUN,.
43700,PRON,.
43701,.,.
43702,ADP,.
43703,PRON,.
43704,DET,.
43705,DET,.
43706,.,.
43707,PRT,.
43708,ADV,.
43709,PRT,.
43710,DET,.
43711,.,.
43712,DET,.
43713,CONJ,.
43714,NUM,.
43715,DET,.
43716,DET,.
43717,ADP,.
43718,ADP,.
43719,CONJ,.
43720,DET,.
43721,DET,.
43722,ADP,.
43723,PRON,.
43724,ADP,.
43725,NOUN,.
43726,PRON,.
43727,NOUN,NOUN
43728,NOUN,.
43729,ADV,.
43730,DET,.
43731,DET,.
43732,.,.
43733,CONJ,.
43734,ADP,.
43735,VERB,.
43736,NOUN,.
43737,DET,.
43738,PRON,.
43739,PRON,.
43740,PRON,.
43741,NOUN,.
43742,VERB,PRT
43743,VERB,.
43744,PRON,.
43745,DET,.
43746,ADV,.
43747,PRON,.
43748,ADP,.
43749,ADV,.
43750,CONJ,.
43751,PRON,.
43752,DET,.
43753,NOUN,.
43754,DET,.
43755,PRON,.
43756,PRT,.
43757,DET,.
43758,DET,.
43759,PRON,.
43760,PRON,.
43761,ADP,.
43762,NOUN,.
43763,ADP,.
43764,PRON,.
43765,PRON,.
43766,ADP,.
43767,VERB,.
43768,NOUN,.
43769,DET,.
43770,ADJ,.
43771,.,.
43772,CONJ,.
43773,DET,.
43774,DET,.
43775,DET,.
43776,VERB,NOUN
43777,PRON,.
43778,ADP,.
43779,DET,.
43780,NOUN,.
43781,.,.
43782,NOUN,.
43783,ADP,.
43784,NOUN,.
43785,PRON,.
43786,CONJ,.
43787,NOUN,NOUN
43788,PRON,.
43789,ADP,.
43790,ADP,.
43791,ADP,.
43792,PRT,.
43793,NOUN,.
43794,DET,.
43795,DET,.
43796,PRON,.
43797,DET,.
43798,ADP,.
43799,PRON,.
43800,PRON,.
43801,DET,.
43802,ADP,.
43803,PRON,.
43804,.,.
43805,PRON,.
43806,NOUN,.
43807,CONJ,.
43808,PRON,.
43809,VERB,.
43810,VERB,.
43811,VERB,.
43812,.,.
43813,PRON,.
43814,DET,.
43815,ADP,.
43816,VERB,.
43817,.,.
43818,.,.
43819,PRON,.
43820,DET,.
43821,DET,.
43822,CONJ,.
43823,NOUN,.
43824,PRON,.
43825,DET,.
43826,DET,.
43827,NOUN,.
43828,CONJ,.
43829,PRON,.
43830,DET,.
43831,ADV,.
43832,VERB,.
43833,CONJ,.
43834,ADP,.
43835,DET,.
43836,DET,.
43837,ADV,.
43838,NUM,.
43839,ADV,.
43840,DET,.
43841,PRON,.
43842,DET,.
43843,PRT,.
43844,ADP,.
43845,DET,.
43846,PRON,.
43847,DET,.
43848,ADP,.
43849,ADV,.
43850,ADV,.
43851,NOUN,.
43852,ADV,.
43853,PRT,.
43854,PRON,.
43855,VERB,.
43856,NOUN,.
43857,DET,.
43858,DET,.
43859,.,.
43860,.,.
43861,PRON,.
43862,VERB,.
43863,NOUN,.
43864,NOUN,.
43865,ADV,.
43866,.,.
43867,NOUN,.
43868,ADP,.
43869,DET,.
43870,NOUN,.
43871,DET,.
43872,ADP,.
43873,PRT,.
43874,ADV,.
43875,.,.
43876,.,.
43877,NOUN,NOUN
43878,ADP,.
43879,CONJ,.
43880,NOUN,.
43881,NOUN,.
43882,VERB,.
43883,DET,.
43884,DET,.
43885,PRON,.
43886,.,.
43887,PRON,.
43888,NOUN,VERB
43889,ADP,.
43890,DET,.
43891,DET,.
43892,ADV,.
43893,ADP,.
43894,PRON,.
43895,NOUN,.
43896,PRON,.
43897,PRON,.
43898,ADP,.
43899,PRON,.
43900,DET,.
43901,ADV,.
43902,ADV,.
43903,NOUN,.
43904,CONJ,.
43905,PRON,.
43906,VERB,.
43907,ADJ,.
43908,ADP,.
43909,PRON,.
43910,PRON,.
43911,DET,.
43912,.,.
43913,DET,.
43914,PRON,.
43915,PRON,.
43916,NOUN,.
43917,PRON,.
43918,ADV,.
43919,PRON,.
43920,ADP,.
43921,ADP,.
43922,DET,.
43923,PRT,.
43924,.,.
43925,PRON,.
43926,DET,.
43927,NOUN,NOUN
43928,ADP,.
43929,NOUN,.
43930,.,.
43931,ADP,.
43932,DET,.
43933,PRON,.
43934,DET,.
43935,ADJ,VERB
43936,NOUN,.
43937,DET,.
43938,ADJ,.
43939,.,.
43940,ADV,.
43941,ADP,.
43942,NOUN,.
43943,ADV,.
43944,DET,.
43945,ADV,.
43946,DET,.
43947,DET,.
43948,CONJ,.
43949,NOUN,.
43950,DET,.
43951,PRON,.
43952,ADJ,.
43953,NOUN,.
43954,.,.
43955,DET,.
43956,ADV,.
43957,DET,.
43958,CONJ,.
43959,PRT,.
43960,.,.
43961,ADV,.
43962,DET,NOUN
43963,DET,.
43964,DET,.
43965,ADV,.
43966,PRON,.
43967,.,.
43968,PRON,.
43969,NOUN,.
43970,.,.
43971,ADP,.
43972,NOUN,.
43973,DET,.
43974,CONJ,.
43975,.,.
43976,DET,.
43977,.,.
43978,PRON,.
43979,VERB,.
43980,ADJ,.
43981,DET,.
43982,PRON,.
43983,NOUN,.
43984,ADP,.
43985,PRON,.
43986,.,.
43987,ADP,.
43988,PRT,.
43989,.,.
43990,.,.
43991,ADJ,.
43992,NOUN,.
43993,ADP,.
43994,PRON,.
43995,PRON,.
43996,ADJ,.
43997,DET,.
43998,DET,.
43999,PRON,.
44000,ADJ,.
44001,CONJ,.
44002,NOUN,NOUN
44003,.,.
44004,DET,.
44005,NOUN,.
44006,NOUN,NOUN
44007,.,.
44008,VERB,.
44009,DET,.
44010,ADJ,.
44011,PRON,.
44012,PRON,.
44013,DET,.
44014,.,.
44015,ADP,.
44016,ADV,.
44017,NUM,.
44018,.,.
44019,PRON,.
44020,.,.
44021,ADV,.
44022,NOUN,NOUN
44023,CONJ,.
44024,.,.
44025,DET,.
44026,ADP,.
44027,PRON,.
44028,.,.
44029,ADP,.
44030,DET,.
44031,CONJ,.
44032,ADV,NOUN
44033,DET,.
44034,PRON,.
44035,NOUN,.
44036,PRON,.
44037,PRT,.
44038,DET,.
44039,DET,.
44040,PRON,.
44041,ADJ,.
44042,DET,.
44043,NOUN,.
44044,DET,.
44045,PRT,.
44046,NOUN,.
44047,PRON,.
44048,NOUN,.
44049,PRON,.
44050,ADP,.
44051,DET,.
44052,ADJ,.
44053,.,.
44054,CONJ,.
44055,ADP,.
44056,DET,.
44057,ADV,.
44058,PRON,.
44059,ADJ,.
44060,NOUN,.
44061,PRON,.
44062,NOUN,.
44063,PRON,.
44064,DET,.
44065,DET,.
44066,PRON,.
44067,ADV,.
44068,ADJ,.
44069,PRT,.
44070,NUM,.
44071,.,.
44072,NOUN,.
44073,ADP,.
44074,PRON,.
44075,ADP,.
44076,DET,.
44077,NOUN,.
44078,PRON,.
44079,NOUN,.
44080,.,.
44081,DET,.
44082,.,.
44083,ADJ,.
44084,.,.
44085,ADP,.
44086,PRON,.
44087,CONJ,.
44088,PRON,.
44089,NOUN,.
44090,ADJ,.
44091,NOUN,.
44092,PRON,.
44093,DET,.
44094,DET,.
44095,PRON,.
44096,NOUN,.
44097,ADP,.
44098,ADP,.
44099,PRT,.
44100,NOUN,.
44101,ADV,.
44102,CONJ,.
44103,PRON,.
44104,NOUN,.
44105,NOUN,.
44106,ADV,.
44107,ADP,.
44108,NUM,NOUN
44109,ADP,.
44110,ADP,.
44111,PRON,.
44112,NUM,.
44113,DET,.
44114,.,.
44115,DET,.
44116,NOUN,.
44117,ADV,.
44118,DET,.
44119,NOUN,.
44120,DET,.
44121,NOUN,.
44122,ADJ,.
44123,NOUN,.
44124,DET,.
44125,ADJ,.
44126,ADP,.
44127,CONJ,.
44128,.,.
44129,CONJ,.
44130,.,.
44131,NOUN,.
44132,PRON,.
44133,ADJ,.
44134,.,NOUN
44135,DET,.
44136,CONJ,.
44137,DET,.
44138,PRON,.
44139,ADP,.
44140,ADV,.
44141,PRON,.
44142,NOUN,NOUN
44143,NOUN,.
44144,DET,.
44145,ADP,.
44146,.,.
44147,ADP,.
44148,NOUN,.
44149,PRT,.
44150,VERB,.
44151,DET,.
44152,PRON,.
44153,.,.
44154,ADP,.
44155,ADV,.
44156,PRON,.
44157,PRON,.
44158,DET,.
44159,DET,.
44160,PRON,.
44161,NOUN,.
44162,.,.
44163,NOUN,NOUN
44164,DET,.
44165,CONJ,.
44166,PRON,.
44167,CONJ,.
44168,ADV,.
44169,VERB,.
44170,ADP,.
44171,.,.
44172,ADP,.
44173,ADV,.
44174,DET,.
44175,ADV,.
44176,VERB,.
44177,ADP,.
44178,PRON,.
44179,CONJ,.
44180,ADV,.
44181,.,.
44182,NUM,.
44183,PRON,.
44184,NOUN,.
44185,.,.
44186,DET,.
44187,CONJ,.
44188,PRON,.
44189,.,.
44190,ADV,.
44191,PRON,.
44192,ADV,.
44193,ADP,.
44194,PRT,.
44195,NOUN,.
44196,PRT,.
44197,ADP,.
44198,.,.
44199,ADP,.
44200,PRON,.
44201,CONJ,.
44202,.,.
44203,VERB,.
44204,NOUN,NOUN
44205,ADV,.
44206,ADP,.
44207,CONJ,.
44208,DET,.
44209,ADP,.
44210,VERB,.
44211,ADV,.
44212,.,.
44213,DET,.
44214,NOUN,.
44215,ADJ,.
44216,ADV,.
44217,DET,.
44218,PRON,.
44219,DET,.
44220,.,NOUN
44221,NOUN,.
44222,ADJ,.
44223,DET,.
44224,ADV,.
44225,DET,.
44226,ADP,.
44227,NOUN,.
44228,ADV,.
44229,DET,.
44230,VERB,.
44231,DET,.
44232,PRT,.
44233,ADP,.
44234,VERB,.
44235,.,.
44236,ADV,.
44237,PRON,.
44238,CONJ,.
44239,NOUN,.
44240,PRT,.
44241,DET,.
44242,.,.
44243,.,.
44244,PRON,.
44245,PRT,.
44246,.,.
44247,DET,.
44248,ADP,.
44249,DET,.
44250,PRON,.
44251,PRON,.
44252,ADJ,.
44253,ADP,.
44254,DET,.
44255,ADV,.
44256,DET,.
44257,NOUN,.
44258,PRON,.
44259,PRT,.
44260,ADP,.
44261,CONJ,.
44262,DET,.
44263,DET,.
44264,ADJ,.
44265,ADP,.
44266,.,.
44267,DET,.
44268,VERB,.
44269,ADV,.
44270,PRON,.
44271,.,.
44272,VERB,.
44273,DET,.
44274,DET,.
44275,PRON,.
44276,VERB,.
44277,.,.
44278,PRON,.
44279,CONJ,.
44280,PRON,.
44281,ADV,.
44282,CONJ,.
44283,DET,.
44284,ADJ,.
44285,PRT,.
44286,PRT,.
44287,VERB,.
44288,DET,.
44289,VERB,.
44290,.,.
44291,VERB,.
44292,.,.
44293,ADV,ADV
44294,VERB,.
44295,PRON,.
44296,ADP,.
44297,DET,.
44298,VERB,.
44299,CONJ,.
44300,ADP,.
44301,ADV,.
44302,PRT,.
44303,ADV,.
44304,NOUN,.
44305,ADP,.
44306,ADV,.
44307,PRON,.
44308,ADP,.
44309,PRT,.
44310,ADV,.
44311,ADP,.
44312,ADJ,.
44313,VERB,.
44314,CONJ,.
44315,ADJ,.
44316,PRON,.
44317,DET,.
44318,ADV,.
44319,ADJ,.
44320,CONJ,.
44321,.,.
44322,DET,.
44323,ADP,.
44324,.,.
44325,PRON,.
44326,NOUN,.
44327,PRON,.
44328,DET,.
44329,NOUN,.
44330,.,.
44331,ADP,.
44332,.,.
44333,.,.
44334,DET,.
44335,DET,.
44336,ADV,.
44337,.,.
44338,PRON,.
44339,PRON,.
44340,VERB,.
44341,ADP,.
44342,PRON,.
44343,ADP,.
44344,NOUN,.
44345,ADV,.
44346,DET,.
44347,.,.
44348,PRON,.
44349,ADP,.
44350,DET,.
44351,PRON,.
44352,.,.
44353,DET,.
44354,ADP,.
44355,NOUN,NOUN
44356,ADV,.
44357,NOUN,.
44358,PRON,.
44359,NOUN,.
44360,.,.
44361,PRON,.
44362,DET,.
44363,CONJ,.
44364,DET,.
44365,PRON,.
44366,DET,.
44367,PRT,.
44368,PRON,.
44369,PRT,.
44370,DET,.
44371,DET,.
44372,ADV,.
44373,PRON,.
44374,DET,.
44375,PRON,.
44376,NOUN,.
44377,ADP,.
44378,ADP,.
44379,PRON,.
44380,ADJ,.
44381,CONJ,.
44382,NOUN,.
44383,ADV,.
44384,ADP,.
44385,ADP,.
44386,ADJ,.
44387,NOUN,.
44388,DET,.
44389,ADV,.
44390,PRON,.
44391,ADJ,.
44392,VERB,.
44393,.,.
44394,ADV,.
44395,NUM,.
44396,DET,.
44397,ADP,.
44398,PRT,.
44399,DET,.
44400,NOUN,.
44401,VERB,.
44402,DET,.
44403,CONJ,.
44404,DET,.
44405,ADP,.
44406,DET,.
44407,.,.
44408,NOUN,.
44409,ADP,.
44410,DET,.
44411,CONJ,.
44412,NOUN,.
44413,DET,.
44414,PRON,.
44415,NOUN,.
44416,VERB,.
44417,VERB,.
44418,PRON,.
44419,PRON,.
44420,CONJ,.
44421,PRON,.
44422,ADV,.
44423,.,.
